,Unnamed: 0,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,name,gender,publish_date
1330,1330,PG56553_text,The Sugar Creek Gang Digs for Treasure,"Hutchens, Paul",1902.0,1977.0,['en'],13,"{'Christian life -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Treasure troves -- Juvenile fiction'}",paul,M,1951
1331,1331,PG56554_text,The Sugar Creek Gang Goes North,"Hutchens, Paul",1902.0,1977.0,['en'],15,"{'Kidnapping -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Camping -- Juvenile fiction', 'Minnesota -- Juvenile fiction'}",paul,M,1951
1332,1332,PG56571_text,The Birth of Civilization in the Near East,"Frankfort, Henri",1897.0,1954.0,['en'],97,"{'Iraq -- Antiquities', 'Middle East -- Civilization -- To 622', 'Civilization, Ancient', 'Egypt -- Antiquities'}",henri,M,1946
1333,1333,PG56585_text,The Use of Ropes and Tackle,"Dana, Homer J. (Homer Jackson)",1890.0,1970.0,['en'],65,"{'Rope', 'Knots and splices'}",homer,M,1939
1334,1334,PG56593_text,Contemporary Composers,"Mason, Daniel Gregory",1873.0,1953.0,['en'],10,"{'Strauss, Richard, 1864-1949', 'Elgar, Edward, 1857-1934', 'Composers', 'Music -- 20th century -- History and criticism', ""Indy, Vincent d', 1851-1931"", 'Music -- 19th century -- History and criticism', 'Debussy, Claude, 1862-1918'}",daniel,M,1922
1335,1335,PG56610_text,Margaret Sanger: an autobiography.,"Sanger, Margaret",1879.0,1966.0,['en'],182,"{'Sanger, Margaret, 1879-1966', 'Birth control -- United States -- Biography'}",margaret,F,1928
1336,1336,PG56658_text,"Danny Again: Further Adventures of ""Danny the Detective""","Barclay, Vera C. (Vera Charlesworth)",1893.0,,['en'],14,"{""Children's stories, English""}",vera,F,1942
1337,1337,PG56660_text,You're on the Air,"Heyliger, William",1884.0,1955.0,['en'],78,"{'Radio broadcasting -- Juvenile fiction', 'Radio acting -- Juvenile fiction', 'Dramatists -- Juvenile fiction'}",william,M,1933
1338,1338,PG56664_text,"Honeycomb: Pilgrimage, Volume 3","Richardson, Dorothy M. (Dorothy Miller)",1873.0,1957.0,['en'],34,"{'Autobiographical fiction', 'Women -- England -- Fiction', 'England -- Social life and customs -- 20th century -- Fiction'}",dorothy,F,1922
1339,1339,PG56673_text,"Vagabonding down the Andes: Being the Narrative of a Journey, Chiefly Afoot, from Panama to Buenos Aires","Franck, Harry Alverson",1881.0,1962.0,['en'],34,"{'Andes -- Description and travel', 'South America -- Description and travel'}",harry,M,1930
1340,1340,PG56681_text,Kora in Hell: Improvisations,"Williams, William Carlos",1883.0,1963.0,['en'],55,{'Prose poems'},william,M,1932
1341,1341,PG56690_text,Adventures of the Teenie Weenies,"Donahey, William",1883.0,1970.0,['en'],24,"{'Fantasy fiction', ""Children's stories"", 'Teenie Weenies (Fictitious characters) -- Juvenile fiction'}",william,M,1932
1342,1342,PG56701_text,The Story of the Woman's Party,"Gillmore, Inez Haynes",1873.0,1970.0,['en'],72,"{'Women -- Suffrage -- United States', 'Paul, Alice, 1885-1977', ""National Woman's Party""}",inez,F,1922
1343,1343,PG56704_text,Sanctuary: A Bird Masque,"MacKaye, Percy",1875.0,1956.0,['en'],10,"{'Fairy plays', 'Birds -- Drama'}",percy,M,1924
1344,1344,PG56707_text,Bertrand of Brittany,"Deeping, Warwick",1877.0,1950.0,['en'],13,"{'Du Guesclin, Bertrand, comte de Longueville, approximately 1320-1380 -- Fiction'}",warwick,M,1926
1345,1345,PG56709_text,Texas in the Civil War: A Résumé History,"Ashcraft, Allan Coleman",1928.0,,['en'],19,"{'Texas -- History -- Civil War, 1861-1865'}",allan,M,1977
1346,1346,PG56718_text,"Catty Atkins, Sailorman","Kelland, Clarence Budington",1881.0,1964.0,['en'],8,"{'Boys -- Juvenile fiction', 'Yachting -- Juvenile fiction', 'Nantucket Island (Mass.) -- Juvenile fiction', 'Mystery fiction'}",clarence,M,1930
1347,1347,PG56720_text,"Lanagan, Amateur Detective","Hurlbut, Edward H.",1880.0,1954.0,['en'],6,"{'American fiction -- 20th century', 'Detective and mystery stories'}",edward,M,1929
1348,1348,PG5672_text,The Voice on the Wire,"Ball, Eustace Hale",1881.0,1931.0,['en'],13,{'Detective and mystery stories'},eustace,M,1930
1349,1349,PG56732_text,A Vagabond Journey Around the World: A Narrative of Personal Experience,"Franck, Harry Alverson",1881.0,1962.0,['en'],59,{'Voyages around the world'},harry,M,1930
1350,1350,PG56739_text,"High Society: Advice as to Social Campaigning, and Hints on the Management of Dowagers, Dinners, Debutantes, Dances, and the Thousand and One Diversions of Persons of Quality","Chappell, George S. (George Shepard)",1877.0,1946.0,['en'],106,"{'English wit and humor, Pictorial', 'Caricatures and cartoons -- England', 'American wit and humor'}",george,M,1926
1351,1351,PG56743_text,"Larry Dexter and the Stolen Boy; or, A Young Reporter on the Lakes","Garis, Howard Roger",1873.0,1962.0,['en'],11,"{'Kidnapping -- Juvenile fiction', 'Mystery and detective stories', 'Reporters and reporting -- Juvenile fiction'}",howard,M,1922
1352,1352,PG56773_text,The Polly Page Ranch Club,"Forrester, Izola L. (Izola Louise)",1878.0,1944.0,['en'],10,"{'Girls -- Juvenile fiction', 'Ranch life -- Juvenile fiction', 'Vacations -- Juvenile fiction', 'Wyoming -- Juvenile fiction', 'African Americans -- Juvenile fiction', 'Private schools -- Juvenile fiction'}",izola,F,1927
1353,1353,PG56779_text,The Erotic Motive in Literature,"Mordell, Albert",1885.0,1965.0,['en'],67,"{'Erotic literature -- History and criticism', 'Sex in literature', 'Psychoanalysis and literature'}",albert,M,1934
1354,1354,PG5677_text,Jimmie Higgins,"Sinclair, Upton",1878.0,1968.0,['en'],33,"{'War stories', 'World War, 1914-1918 -- Fiction', 'Social problems -- Fiction'}",upton,M,1927
1355,1355,PG56792_text,A Year in a Yawl: A True Tale of the Adventures of Four Boys in a Thirty-foot Yawl,"Doubleday, Russell",1872.0,1949.0,['en'],16,"{'Sailing ships -- Juvenile fiction', 'Yachts -- Juvenile fiction', 'Seafaring life -- Juvenile fiction', 'Florida -- Description and travel -- Juvenile fiction', 'Yachting -- Juvenile fiction', 'Sailing -- Juvenile fiction'}",russell,M,1921
1356,1356,PG56811_text,"Adventures in American Bookshops, Antique Stores and Auction Rooms","Bruno, Guido",1884.0,1942.0,['en'],10,"{'Antiquarian booksellers -- United States', 'Booksellers and bookselling -- United States'}",guido,M,1933
1357,1357,PG56828_text,Plain Tales of the North,"Mallet, Thierry",1884.0,1969.0,['en'],38,{'Arctic regions'},thierry,M,1933
1358,1358,PG56830_text,"The Flags of Our Fighting Army: Including standards, guidons, colours and drum banners","Johnson, Stanley C. (Stanley Currie)",1878.0,,['en'],97,{'Flags -- Great Britain'},stanley,M,1927
1359,1359,PG56834_text,The Polly Page Yacht Club,"Forrester, Izola L. (Izola Louise)",1878.0,1944.0,['en'],13,"{'Girls -- Societies and clubs -- Juvenile fiction', 'Teenage girls -- Juvenile fiction', 'Yachting -- Juvenile fiction', 'Islands -- Juvenile fiction', 'Virginia -- Juvenile fiction'}",izola,F,1927
1360,1360,PG56836_text,The Foundation of the Ottoman Empire; a history of the Osmanlis up to the death of Bayezid I (1300-1403),"Gibbons, Herbert Adams",1880.0,1934.0,['en'],73,{'Turkey -- History -- 1288-1453'},herbert,M,1929
1361,1361,PG56846_text,"What Every Mother Should Know; or, How Six Little Children Were Taught The Truth","Sanger, Margaret",1879.0,1966.0,['en'],16,{'Sex instruction'},margaret,F,1928
1362,1362,PG56889_text,The Blue Star,"Pratt, Fletcher",1897.0,1956.0,['en'],128,"{'Witches -- Fiction', 'Fantasy fiction', 'Science fiction', 'Magic -- Fiction'}",fletcher,M,1946
1363,1363,PG56894_text,Nancy Brandon's Mystery,"Garis, Lilian",1873.0,1954.0,['en'],16,"{'Character -- Juvenile fiction', 'Mystery and detective stories', 'Aversion -- Juvenile fiction', 'Interpersonal relations -- Juvenile fiction', 'Identity (Philosophical concept) -- Juvenile fiction'}",lilian,F,1922
1364,1364,PG56895_text,A Yankee Flier in the Far East,"Montgomery, Rutherford G. (Rutherford George)",1896.0,1985.0,['en'],8,"{'Fighter pilots -- Juvenile fiction', 'World War, 1939-1945 -- Juvenile fiction', 'Fighter plane combat -- Juvenile fiction', 'East Asia -- Juvenile fiction'}",rutherford,M,1945
1365,1365,PG56903_text,Introduction to the scientific study of education,"Judd, Charles Hubbard",1873.0,1946.0,['en'],12,"{'Education', 'School management and organization'}",charles,M,1922
1366,1366,PG56914_text,The Book of Elves and Fairies for Story-Telling and Reading Aloud and for the Children's Own Reading,"Olcott, Frances Jenkins",1872.0,1963.0,['en'],103,{'Fairy tales'},frances,F,1921
1367,1367,PG56921_text,"Pierrot, Dog of Belgium","Dyer, Walter A. (Walter Alden)",1878.0,1943.0,['en'],14,"{'World War, 1914-1918 -- Belgium -- Fiction', 'Dogs -- Fiction', 'Belgium -- Fiction', 'Dogs -- War use -- Fiction'}",walter,M,1927
1368,1368,PG56950_text,"Uncle Wiggily's Squirt Gun; Or, Jack Frost Icicle Maker: And, Uncle Wiggily's Queer Umbrellas, also, Uncle Wiggily's Lemonade Stand","Garis, Howard Roger",1873.0,1962.0,['en'],28,"{'Animals -- Juvenile fiction', ""Children's stories"", 'Uncle Wiggily (Fictitious character) -- Juvenile fiction'}",howard,M,1922
1369,1369,PG56966_text,"Motion Pictures, 1894-1912: Identified from the Records of the United States Copyright Office","Walls, Howard Lamarr",1912.0,,['en'],53,{'Motion pictures -- Catalogs'},howard,M,1961
1370,1370,PG57007_text,Foxhunting on the Lakeland Fells,"Clapham, Richard",1878.0,,['en'],14,"{'Hunting -- Great Britain', 'Fox hunting'}",richard,M,1927
1371,1371,PG5703_text,The Lord of Death and the Queen of Life,"Flint, Homer Eon",1888.0,1924.0,['en'],25,"{'Mercury (Planet) -- Fiction', 'Venus (Planet) -- Fiction', 'Life on other planets -- Fiction'}",homer,M,1937
1372,1372,PG57046_text,The Pool of Stars,"Meigs, Cornelia",1884.0,1973.0,['en'],9,{'Friendship -- Juvenile fiction'},cornelia,F,1933
1373,1373,PG57056_text,Winning His Wings: A Story of the R.A.F.,"Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],12,"{'World War, 1914-1918 -- Aerial operations -- Juvenile fiction'}",percy,M,1925
1374,1374,PG57061_text,Moonlight Schools for the Emancipation of Adult Illiterates,"Stewart, Cora Wilson",1875.0,1958.0,['en'],19,"{'Education -- Kentucky', 'Literacy -- Kentucky'}",cora,F,1924
1375,1375,PG57063_text,"Stories of Symphonic Music: A Guide to the Meaning of Important Symphonies, Overtures, and Tone-poems from Beethoven to the Present Day","Gilman, Lawrence",1878.0,1939.0,['en'],56,"{'Program music', 'Orchestral music -- Analysis, appreciation', 'Music appreciation'}",lawrence,M,1927
1376,1376,PG57095_text,A Chronicle of Jails,"Figgis, Darrell",1882.0,1925.0,['en'],18,"{'Political prisoners -- Ireland -- Biography', 'County Gaol & House of Correction (Reading, England)', 'Figgis, Darrell, 1882-1925 -- Imprisonment', 'Ireland -- History -- Easter Rising, 1916 -- Personal narratives'}",darrell,M,1931
1377,1377,PG57097_text,The Icknield Way,"Thomas, Edward",1878.0,1917.0,['en'],132,"{'Icknield Way (England)', 'England -- Description and travel', 'Thomas, Edward, 1878-1917'}",edward,M,1927
1378,1378,PG570_text,"The Moravians in Georgia, 1735-1740","Fries, Adelaide L. (Adelaide Lisetta)",1871.0,1949.0,['en'],28,{'Moravians -- Georgia'},adelaide,F,1920
1379,1379,PG57100_text,The Clue of the Gold Coin,"Wells, Helen",1910.0,1986.0,['en'],31,"{'Women detectives -- Juvenile fiction', 'Flight attendants -- Juvenile fiction', 'Mystery and detective stories', 'Swindlers and swindling -- Juvenile fiction', 'Tampa (Fla.) -- Description and travel -- Juvenile fiction', 'Barr, Vicki (Fictitious character) -- Juvenile fiction'}",helen,F,1959
1380,1380,PG57125_text,The Bitter Cry of the Children,"Spargo, John",1876.0,1966.0,['en'],75,"{'Child labor', 'Child welfare'}",john,M,1925
1381,1381,PG57133_text,"The Motor Routes of France: To the Châteaux of Touraine, Biarritz, the Pyrenees, the Riviera, & the Rhone Valley","Home, Gordon",1878.0,1969.0,['en'],29,"{'Automobile travel -- France -- Guidebooks', 'France -- Description and travel'}",gordon,M,1927
1382,1382,PG57134_text,A Manual of Bird Study: A Description of Twenty-Five Local Birds with Study Options,"Carr, William H. (William Henry)",1902.0,1985.0,['en'],6,{'Birds -- New York Metropolitan Area'},william,M,1951
1383,1383,PG5713_text,Tales of War,"Dunsany, Lord",1878.0,1957.0,['en'],103,"{'World War, 1914-1918'}",lord,M,1927
1384,1384,PG57147_text,Scott Burton and the Timber Thieves,"Cheyney, Edward G. (Edward Gheen)",1878.0,1950.0,['en'],9,"{'Florida -- Juvenile fiction', 'Lumber trade -- Juvenile fiction', 'Detective and mystery stories', 'United States. Forest Service -- Juvenile fiction', 'Thieves -- Juvenile fiction'}",edward,M,1927
1385,1385,PG57155_text,Beethoven and His Forerunners,"Mason, Daniel Gregory",1873.0,1953.0,['en'],17,"{'Music -- 19th century -- History and criticism', 'Music -- 18th century -- History and criticism', 'Beethoven, Ludwig van, 1770-1827'}",daniel,M,1922
1386,1386,PG57156_text,The Scarecrow; or The Glass of Truth: A Tragedy of the Ludicrous,"MacKaye, Percy",1875.0,1956.0,['en'],31,"{'Devil -- Drama', 'Scarecrows -- Drama', 'Massachusetts -- History -- Colonial period, ca. 1600-1775 -- Drama', 'Witches -- Drama', 'American drama'}",percy,M,1924
1387,1387,PG57158_text,The Puppet Show of Memory,"Baring, Maurice",1874.0,1945.0,['en'],389,"{'Authors, English -- 20th century -- Biography', 'War correspondents -- Great Britain -- Biography', 'Travel writers -- Great Britain -- Biography', 'Baring, Maurice, 1874-1945'}",maurice,M,1923
1388,1388,PG57165_text,Mark Tidd: His Adventures and Strategies,"Kelland, Clarence Budington",1881.0,1964.0,['en'],47,"{'Friendship -- Juvenile fiction', 'Inventors -- Fiction', 'Michigan -- Juvenile fiction', 'Boys -- Juvenile fiction', 'Secret societies -- Juvenile fiction'}",clarence,M,1930
1389,1389,PG57171_text,"The Camp Fire Girls; Or, The Secret of an Old Mill","Garis, Howard Roger",1873.0,1962.0,['en'],17,"{'Mystery and detective stories', 'Camp Fire Girls -- Juvenile fiction', 'Haunted places -- Juvenile fiction'}",howard,M,1922
1390,1390,PG57188_text,Beautiful Lakeland,"Abraham, Ashley Perry",1876.0,1951.0,['en'],16,{'Lake District (England)'},ashley,F,1925
1391,1391,PG57194_text,Scott Burton on the Range,"Cheyney, Edward G. (Edward Gheen)",1878.0,1950.0,['en'],10,"{'United States. Forest Service -- Juvenile fiction', 'Detective and mystery stories', 'Sheep ranchers -- Juvenile fiction', 'Western stories'}",edward,M,1927
1392,1392,PG57197_text,Mark Tidd in the Backwoods,"Kelland, Clarence Budington",1881.0,1964.0,['en'],7,"{'Uncles -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Vacations -- Juvenile fiction', 'Michigan -- Juvenile fiction', 'Boys -- Juvenile fiction'}",clarence,M,1930
1393,1393,PG57199_text,Mark Tidd's Citadel,"Kelland, Clarence Budington",1881.0,1964.0,['en'],16,"{'Friendship -- Juvenile fiction', 'Hotels -- Juvenile fiction', 'Vermont -- Juvenile fiction', 'Vacations -- Juvenile fiction', 'Boys -- Juvenile fiction'}",clarence,M,1930
1394,1394,PG57224_text,The Mystery of Seal Islands,"Bardwell, Harrison",1881.0,,['en'],12,"{'Adventure stories', 'Langwell, Roberta (Fictitious character) -- Fiction', 'Sealing -- Juvenile fiction', 'Women air pilots -- Juvenile fiction'}",harrison,M,1930
1395,1395,PG57229_text,"Mark Tidd, Manufacturer","Kelland, Clarence Budington",1881.0,1964.0,['en'],10,"{'Michigan -- Juvenile fiction', 'Boys -- Juvenile fiction', 'Sawmills -- Juvenile fiction', 'Friendship -- Juvenile fiction'}",clarence,M,1930
1396,1396,PG57231_text,"The Hermitage, Home of Old Hickory","Horn, Stanley F.",1889.0,1980.0,['en'],15,"{'Hermitage (Hermitage, Tenn.)', 'Jackson, Andrew, 1767-1845 -- Homes and haunts -- Tennessee -- Hermitage'}",stanley,M,1938
1397,1397,PG57242_text,"The Treasure of the ""San Philipo""","Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],9,"{'Adventure stories', 'Treasure troves -- Juvenile fiction'}",percy,M,1925
1398,1398,PG57243_text,Thinking as a Science,"Hazlitt, Henry",1894.0,1993.0,['en'],56,{'Thought and thinking'},henry,M,1943
1399,1399,PG57254_text,"""Good-Morning, Rosamond!""","Skinner, Constance Lindsay",1882.0,1939.0,['en'],5,"{'Man-woman relationships -- Fiction', 'Widows -- Fiction', 'Manners and customs -- Fiction'}",constance,F,1931
1400,1400,PG57258_text,"Hawaii National Park: A Guide for the Haleakala Section, Island of Maui, Hawaii","Ruhle, George Cornelius",1900.0,,['en'],16,{'Hawaii Volcanoes National Park (Hawaii)'},george,M,1949
1401,1401,PG57277_text,A Dreamer's Tales,"Dunsany, Lord",1878.0,1957.0,['en'],63,"{'Short stories', 'Fantasy fiction'}",lord,M,1927
1402,1402,PG57287_text,"The Diary of a French Private: War-Imprisonment, 1914-1915","Riou, Gaston",1883.0,1958.0,['en'],26,"{'World War, 1914-1918 -- Prisoners and prisons', 'National characteristics, German'}",gaston,M,1932
1403,1403,PG57298_text,"Scott Burton, Forester","Cheyney, Edward G. (Edward Gheen)",1878.0,1950.0,['en'],7,"{'Forestry schools and education -- Juvenile fiction', 'Forests and forestry -- Juvenile fiction', 'College stories', 'Minnesota -- Juvenile fiction'}",edward,M,1927
1404,1404,PG57301_text,The Luck of the Dudley Grahams: As Related in Extracts from Elizabeth Graham's Diary,"Haines, Alice Calhoun",1874.0,1965.0,['en'],9,"{'Boardinghouses -- Juvenile fiction', 'Airships -- Juvenile fiction', 'Fatherless families -- Juvenile fiction', 'Diary fiction'}",alice,F,1923
1405,1405,PG57307_text,Fighting Germany's Spies,"Strother, French",1883.0,1933.0,['en'],13,"{'World War, 1914-1918 -- Secret service -- Germany', 'Germans -- United States'}",french,M,1932
1406,1406,PG57308_text,The Mute Stones Speak: The Story of Archaeology in Italy,"MacKendrick, Paul Lachlan",1914.0,1998.0,['en'],64,{'Italy -- Antiquities'},paul,M,1963
1407,1407,PG57316_text,West Point: An Intimate Picture of the National Military Academy and of the Life of the Cadet,"Richardson, Robert C. (Robert Charlwood)",1882.0,1954.0,['en'],47,{'United States Military Academy'},robert,M,1931
1408,1408,PG57317_text,The Secrets of the Self (Asrar-i Khudi) — A Philosophical Poem,"Iqbal, Muhammad, Sir",1877.0,1938.0,['en'],201,"{'Islamic poetry, Persian -- Translations into English'}",muhammad,M,1926
1409,1409,PG57354_text,"Theory and Practice of Piano Construction: With a Detailed, Practical Method for Tuning","White, William Braid",1878.0,1959.0,['en'],55,"{'Piano -- Tuning', 'Piano -- Construction'}",william,M,1927
1410,1410,PG5735_text,The Valley of the Giants,"Kyne, Peter B. (Peter Bernard)",1880.0,1957.0,['en'],23,"{'Humboldt County (Calif.) -- Fiction', 'California -- Fiction', 'Western stories', 'Fathers and sons -- Fiction', 'Redwood industry -- Fiction', 'Lumber trade -- Fiction'}",peter,M,1929
1411,1411,PG57362_text,Captain Lucy in the Home Sector,"Havard, Aline",1889.0,,['en'],13,"{'World War, 1914-1918 -- Juvenile fiction', 'Mystery and detective stories', 'Spies -- Juvenile fiction', 'Red Cross and Red Crescent -- Juvenile fiction', 'War stories', 'Koblenz (Germany) -- Description and travel -- Juvenile fiction', 'Nurses -- Juvenile fiction', 'Air pilots, Military -- Juvenile fiction'}",aline,F,1938
1412,1412,PG57371_text,"Fenris, the Wolf: A Tragedy","MacKaye, Percy",1875.0,1956.0,['en'],19,"{'Iceland -- Drama', 'Tragedies', 'Mythology, Norse -- Drama'}",percy,M,1924
1413,1413,PG5737_text,Smoke Bellew,"London, Jack",1876.0,1916.0,['en'],245,"{'Western stories', 'Gold mines and mining -- California -- Fiction'}",jack,M,1925
1414,1414,PG5738_text,"Cappy Ricks; Or, the Subjugation of Matt Peasley","Kyne, Peter B. (Peter Bernard)",1880.0,1957.0,['en'],23,"{'Shipping companies (Marine transportation) -- Fiction', 'San Francisco (Calif.) -- Fiction', 'Lumber trade -- Pacific Coast (U.S.) -- Fiction'}",peter,M,1929
1415,1415,PG57396_text,The Dreadnought Boys Aboard a Destroyer,"Goldfrap, John Henry",1879.0,1917.0,['en'],14,"{'United States. Navy -- Juvenile fiction', 'Sailors -- Juvenile fiction'}",john,M,1928
1416,1416,PG57408_text,Captain Lucy in France,"Havard, Aline",1889.0,,['en'],9,"{'France -- History -- German occupation, 1914-1918 -- Juvenile fiction', 'World War, 1914-1918 -- Juvenile fiction', 'Red Cross and Red Crescent -- Juvenile fiction', 'England -- Description and travel -- Juvenile fiction', 'War stories', 'Military occupation -- Juvenile fiction', 'Nurses -- Juvenile fiction'}",aline,F,1938
1417,1417,PG57428_text,Peter Vischer,"Headlam, Cecil",1872.0,1934.0,['en'],13,"{'Vischer, Peter, approximately 1455-1529', 'Vischer family', 'Vischer, Peter, 1487-1528'}",cecil,M,1921
1418,1418,PG57444_text,Gypsy and Ginger,"Farjeon, Eleanor",1881.0,1965.0,['en'],16,{'Married people -- Fiction'},eleanor,F,1930
1419,1419,PG57453_text,Kelly of the Foreign Legion: Letters of Légionnaire Russell A. Kelly,"Kelly, Russell Anthony",1893.0,,['en'],9,"{'France. Armée. Légion étrangère', 'World War, 1914-1918 -- Personal narratives'}",russell,M,1942
1420,1420,PG57469_text,Doctor Rabbit and Tom Wildcat,"Hinkle, Thomas C. (Thomas Clark)",1876.0,1949.0,['en'],4,"{'Animals -- Juvenile fiction', 'Lynx -- Juvenile fiction', 'Rabbits -- Juvenile fiction'}",thomas,M,1925
1421,1421,PG57500_text,A History of Economic Doctrines: from the time of the physiocrats to the present day,"Rist, Charles",1874.0,1955.0,['en'],47,{'Economics -- History'},charles,M,1923
1422,1422,PG57508_text,The Camp Fire Girls at Half Moon Lake,"Vandercook, Margaret",1876.0,1958.0,['en'],9,"{'Girls -- Societies and clubs -- Juvenile fiction', 'Camp Fire Girls -- Juvenile fiction'}",margaret,F,1925
1423,1423,PG57529_text,Lexington and Concord: A Camera Impression,"Chamberlain, Samuel",1895.0,1975.0,['en'],10,"{'Concord (Mass.) -- Pictorial works', 'Lexington (Mass.) -- Pictorial works'}",samuel,M,1944
1424,1424,PG57531_text,Mermaid,"Overton, Grant M. (Grant Martin)",1887.0,1930.0,['en'],19,"{'Foundlings -- Fiction', 'Long Island (N.Y.) -- Fiction'}",grant,M,1936
1425,1425,PG57533_text,"Three short stories from ""The Captain"" volume XXVII: How Dymock Came to Derry; Jack Devereux's Scoop; The Powder Hulk","Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],9,"{'Short stories', 'Adventure stories'}",percy,M,1925
1426,1426,PG57543_text,The Health Master,"Adams, Samuel Hopkins",1871.0,1958.0,['en'],15,"{'Health', 'Public health'}",samuel,M,1920
1427,1427,PG57556_text,Doctor Rabbit and Ki-Yi Coyote,"Hinkle, Thomas C. (Thomas Clark)",1876.0,1949.0,['en'],6,"{'Rabbits -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Coyote -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Animals -- Juvenile fiction'}",thomas,M,1925
1428,1428,PG57577_text,Admiral's Light,"Rideout, Henry Milner",1877.0,1927.0,['en'],15,"{'First loves -- Fiction', 'Foundlings -- Fiction', 'Lighthouse keepers -- Fiction', 'New England -- Fiction'}",henry,M,1926
1429,1429,PG57597_text,The Last Million: How They Invaded France—and England,"Hay, Ian",1876.0,1952.0,['en'],6,"{'World War, 1914-1918 -- United States'}",ian,M,1925
1430,1430,PG57598_text,"The Red Light of Mars; or, A Day in the Life of the Devil: A Philosophical Comedy","Bronson-Howard, George",1884.0,1922.0,['en'],10,"{'Devil -- Drama', 'Long Island (N.Y.) -- Drama'}",george,M,1933
1431,1431,PG57599_text,The Heart of England,"Thomas, Edward",1878.0,1917.0,['en'],28,"{'Thomas, Edward, 1878-1917 -- Homes and haunts -- England', 'England -- Social life and customs -- 20th century', 'England -- Description and travel', 'Folk songs, English'}",edward,M,1927
1432,1432,PG57600_text,The Chinese Kitten,"Brown, Edna A.",1875.0,1944.0,['en'],4,"{'New England -- Juvenile fiction', 'Families -- Juvenile fiction'}",edna,F,1924
1433,1433,PG57619_text,"Striped Coat, the Skunk","Lippincott, Joseph Wharton",1887.0,1976.0,['en'],12,{'Skunks'},joseph,M,1936
1434,1434,PG57644_text,The Saint of the Dragon's Dale: A Fantastical Tale,"Davis, William Stearns",1877.0,1930.0,['en'],16,"{'Witches -- Fiction', 'Germany -- Social life and customs -- Middle Ages, 500-1500 -- Fiction', 'Hermits -- Fiction', 'Kidnapping -- Fiction'}",william,M,1926
1435,1435,PG57645_text,"Fresh Every Hour: Detailing the Adventures, Comic and Pathetic of One Jimmy Martin, Purveyor of Publicity, a Young Gentleman Possessing Sublime Nerve, Whimsical Imagination, Colossal Impudence, and, Withal, the Heart of a Child.","Toohey, John Peter",1880.0,1946.0,['en'],10,{'Press agents -- Fiction'},john,M,1929
1436,1436,PG57650_text,The Passing of Mars: A Modern Morality Play,"Wilkinson, Marguerite",1883.0,1928.0,['en'],7,{'Morality plays'},marguerite,F,1932
1437,1437,PG57664_text,The English Lakes,"Palmer, William T.",1877.0,1954.0,['en'],33,{'Lake District (England)'},william,M,1926
1438,1438,PG57671_text,Evolution Social and Organic,"Lewis, Arthur M. (Arthur Morrow)",1873.0,1922.0,['en'],7,"{'Sociology', 'Socialism', 'Evolution'}",arthur,M,1922
1439,1439,PG57673_text,The Garden God: A Tale of Two Boys,"Reid, Forrest",1875.0,1947.0,['en'],15,"{'Schoolboys -- England -- Fiction', 'Psychological fiction', 'Teenage boys -- England -- Fiction', 'Platonic love -- Fiction'}",forrest,M,1924
1440,1440,PG57676_text,Index of the Project Gutenberg Works of Samuel Hopkins Adams,"Adams, Samuel Hopkins",1871.0,1958.0,['en'],4,{'Indexes'},samuel,M,1920
1441,1441,PG57688_text,"Red Ben, the Fox of Oak Ridge","Lippincott, Joseph Wharton",1887.0,1976.0,['en'],15,{'Foxes'},joseph,M,1936
1442,1442,PG57714_text,Index of the Project Gutenberg Works of Don Marquis,"Marquis, Don",1878.0,1937.0,['en'],7,{'Indexes'},don,M,1927
1443,1443,PG57716_text,Index of the Project Gutenberg Works of Samuel Merwin,"Merwin, Samuel",1874.0,1936.0,['en'],8,{'Indexes'},samuel,M,1923
1444,1444,PG57718_text,Index of the Project Gutenberg Works of Frank L. Packard,"Packard, Frank L. (Frank Lucius)",1877.0,1942.0,['en'],8,{'Indexes'},frank,M,1926
1445,1445,PG5774_text,They Call Me Carpenter: A Tale of the Second Coming,"Sinclair, Upton",1878.0,1968.0,['en'],31,"{'Jesus Christ -- Fiction', 'Hollywood (Los Angeles, Calif.) -- Fiction'}",upton,M,1927
1446,1446,PG57758_text,Bess of the Woods,"Deeping, Warwick",1877.0,1950.0,['en'],13,"{'Adventure stories', 'Mate selection -- Fiction', 'Smugglers -- Fiction', 'England -- Social life and customs -- 18th century -- Fiction'}",warwick,M,1926
1447,1447,PG5776_text,100%: the Story of a Patriot,"Sinclair, Upton",1878.0,1968.0,['en'],91,"{'American fiction -- 20th century', 'Industrial Workers of the World -- Fiction', 'Patriotism -- Fiction', 'Agents provocateurs -- Fiction', 'Communists -- United States -- Fiction', 'Historical fiction', 'Bombings -- Fiction'}",upton,M,1927
