,Unnamed: 0,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,name,gender,publish_date
3680,3680,PG464_text,"In the South Seas: Being an Account of Experiences and Observations in the Marquesas, Paumotus and Gilbert Islands in the Course of Two Cruises on the Yacht ""Casco"" (1888) and the Schooner ""Equator"" (1889)","Stevenson, Robert Louis",1850.0,1894.0,['en'],112,"{'Oceania -- Description and travel', 'Polynesia -- Description and travel'}",robert,M,1900
3681,3681,PG46511_text,"Encyclopedia of Diet: A Treatise on the Food Question, Vol. 1","Christian, Eugene",1860.0,1930.0,['en'],45,"{'Diet in disease', 'Food', 'Diet'}",eugene,M,1910
3682,3682,PG46516_text,"Bird Guide: Water Birds, Game Birds, and Birds of Prey East of the Rockies","Reed, Chester A. (Chester Albert)",1876.0,1912.0,['en'],19,{'Birds -- United States'},chester,M,1926
3683,3683,PG46522_text,"The Alden Catalogue of Choice Books, May 30, 1889","Alden, John B. (John Berry)",1847.0,1924.0,['en'],33,"{""Publishers' catalogs -- New York (State) -- New York""}",john,M,1897
3684,3684,PG46528_text,Whispering Tongues,"Greene, Homer",1853.0,1940.0,['en'],4,{'College students -- Juvenile fiction'},homer,M,1903
3685,3685,PG46529_text,"Cornish Worthies: Sketches of Some Eminent Cornish Men and Families, Volume 1 (of 2)","Tregellas, Walter H. (Walter Hawken)",1831.0,1894.0,['en'],40,{'Cornwall (England : County) -- Biography'},walter,M,1881
3686,3686,PG46530_text,"Cornish Worthies: Sketches of Some Eminent Cornish Men and Families, Volume 2 (of 2)","Tregellas, Walter H. (Walter Hawken)",1831.0,1894.0,['en'],65,{'Cornwall (England : County) -- Biography'},walter,M,1881
3687,3687,PG46543_text,"Nature Books Popular and Scientific from The Franklin Bookshop, 1910: Catalogue 24, 1910-11 Season","Rhoads, Samuel N. (Samuel Nicholson)",1862.0,1952.0,['en'],35,"{""Booksellers' catalogs -- Pennsylvania -- Philadelphia""}",samuel,M,1912
3688,3688,PG46546_text,Method in the Study of Totemism,"Lang, Andrew",1844.0,1912.0,['en'],24,{'Totemism'},andrew,M,1894
3689,3689,PG46549_text,The Willing Horse: A Novel,"Hay, Ian",1876.0,1952.0,['en'],28,"{'World War, 1914-1918 -- Fiction'}",ian,M,1926
3690,3690,PG46555_text,The Library Assistant's Manual,"Koch, Theodore Wesley",1871.0,1941.0,['en'],30,{'Library science'},theodore,M,1921
3691,3691,PG46559_text,"Travels in the Central Parts of Indo-China (Siam), Cambodia, and Laos (Vol. 1 of 2): During the Years 1858, 1859, and 1860","Mouhot, Henri",1826.0,1861.0,['en'],167,"{'Cambodia -- Description and travel', 'Khmer language', 'Natural history -- Indochina', 'Thailand -- Description and travel'}",henri,M,1876
3692,3692,PG46560_text,"Travels in the Central Parts of Indo-China (Siam), Cambodia, and Laos (Vol. 2 of 2): During the Years 1858, 1859, and 1860","Mouhot, Henri",1826.0,1861.0,['en'],67,"{'Thailand -- Description and travel', 'Cambodia -- Description and travel', 'Natural history -- Indochina', 'Khmer language'}",henri,M,1876
3693,3693,PG46578_text,Decorative Art of Indian Tribes of Connecticut,"Speck, Frank G. (Frank Gouldsmith)",1881.0,1950.0,['en'],25,"{'Indian art -- Connecticut', 'Indian baskets -- Connecticut'}",frank,M,1931
3694,3694,PG46581_text,The Mystery of Choice,"Chambers, Robert W. (Robert William)",1865.0,1933.0,['en'],134,"{'American fiction -- 19th century', 'Short stories, American', 'Horror tales, American'}",robert,M,1915
3695,3695,PG46582_text,Clutterbuck's Treasure,"Whishaw, Frederick",1854.0,1934.0,['en'],15,"{'Inheritance and succession -- Fiction', 'Treasure troves -- Fiction'}",frederick,M,1904
3696,3696,PG46600_text,By the World Forgot: A Double Romance of the East and West,"Brady, Cyrus Townsend",1861.0,1920.0,['en'],35,"{'Man-woman relationships -- Fiction', 'Castaways -- Fiction', 'Oceania -- Fiction', 'East and West -- Fiction'}",cyrus,M,1911
3697,3697,PG46608_text,Shall Turkey Live or Die?,"Carlyle, Thomas",1795.0,1881.0,['en'],11,"{'Turkey -- History -- 1829-1878', 'Turkey -- Foreign relations', 'Europe -- Politics and government -- 1815-1871'}",thomas,M,1845
3698,3698,PG4660_text,Timothy Crump's Ward: A Story of American Life,"Alger, Horatio, Jr.",1832.0,1899.0,['en'],38,"{'Kidnapping -- Fiction', 'Conduct of life -- Fiction', 'New York (N.Y.) -- History -- 1775-1865 -- Fiction', 'Detective and mystery stories', 'Philadelphia (Pa.) -- History -- 19th century -- Fiction', 'Foundlings -- Fiction', 'Counterfeits and counterfeiting -- Fiction'}",horatio,M,1882
3699,3699,PG46636_text,The Three Days' Tournament: A Study in Romance and Folk-Lore: Being an Appendix to the Author's 'Legend of Sir Lancelot',"Weston, Jessie L. (Jessie Laidlay)",1850.0,1928.0,['en'],34,"{'Tournaments, Medieval in literature', 'Arthurian romances -- History and criticism', 'Lancelot (Legendary character) -- Romances -- History and criticism', 'Knights and knighthood in literature'}",jessie,F,1900
3700,3700,PG46649_text,"The Chronicles of Newgate, vol. 1/2","Griffiths, Arthur",1838.0,1908.0,['en'],44,"{'Punishment -- Great Britain', 'Criminals -- Great Britain', 'Prisons -- England', 'Newgate (Prison : London, England)'}",arthur,M,1888
3701,3701,PG46650_text,Bayou Folk,"Chopin, Kate",1850.0,1904.0,['en'],392,"{'Short stories, American', 'Louisiana -- Social life and customs -- Fiction'}",kate,F,1900
3702,3702,PG46652_text,The Wonders of Life: A Popular Study of Biological Philosophy,"Haeckel, Ernst",1834.0,1919.0,['en'],97,"{'Evolution (Biology)', 'Biology', 'Life -- Origin'}",ernst,M,1884
3703,3703,PG46660_text,Talleyrand: A Biographical Study,"McCabe, Joseph",1867.0,1955.0,['en'],78,"{'Talleyrand-Périgord, Charles Maurice de, prince de Bénévent, 1754-1838'}",joseph,M,1917
3704,3704,PG46662_text,The Story of Chartres,"Headlam, Cecil",1872.0,1934.0,['en'],97,{'Chartres (France)'},cecil,M,1922
3705,3705,PG46675_text,"Oliver Twist; or, The Parish Boy's Progress. Illustrated","Dickens, Charles",1812.0,1870.0,['en'],473,"{'Boys -- Fiction', 'Bildungsromans', 'London (England) -- Fiction', 'Kidnapping victims -- Fiction', 'Orphans -- Fiction', 'Criminals -- Fiction'}",charles,M,1862
3706,3706,PG46689_text,Burgundy: The Splendid Duchy. Stories and Sketches in South Burgundy,"Allen, Percy",1872.0,,['en'],71,{'Burgundy (France) -- Description and travel'},percy,M,1922
3707,3707,PG46693_text,The Passport,"Bagot, Richard",1860.0,1921.0,['en'],13,{'Italy -- Fiction'},richard,M,1910
3708,3708,PG46694_text,Under Sail,"Colcord, Lincoln",1883.0,1947.0,['en'],34,"{'Short stories, American', 'Seafaring life -- Fiction', 'Sea stories, American'}",lincoln,M,1933
3709,3709,PG46699_text,Judge Elbridge,"Read, Opie Percival",1852.0,1939.0,['en'],13,"{'Judges -- Fiction', 'Gambling -- Fiction', 'Chicago (Ill.) -- Social life and customs -- 19th century -- Fiction'}",opie,M,1902
3710,3710,PG46716_text,"The Great North Road, the Old Mail Road to Scotland: London to York","Harper, Charles G. (Charles George)",1863.0,1943.0,['en'],133,"{'Great Britain -- Description and travel', 'A1 Road (England and Scotland)', 'England -- Social life and customs'}",charles,M,1913
3711,3711,PG46722_text,"Giovanni Boccaccio, a Biographical Study","Hutton, Edward",1875.0,1969.0,['en'],103,"{'Boccaccio, Giovanni, 1313-1375'}",edward,M,1925
3712,3712,PG46728_text,"Decadence, and Other Essays on the Culture of Ideas","Gourmont, Remy de",1858.0,1915.0,['en'],52,"{'French essays -- Translations into English', 'Philosophy'}",remy,M,1908
3713,3713,PG46729_text,The History of Yiddish Literature in the Nineteenth Century,"Wiener, Leo",1862.0,1939.0,['en'],45,{'Yiddish literature -- History and criticism'},leo,M,1912
3714,3714,PG46737_text,The Bible: I. Authenticity II. Credibility III. Morality,"Remsburg, John E. (John Eleazer)",1848.0,1919.0,['en'],115,"{'Bible -- Criticism, interpretation, etc.', 'Free thought', 'Bible -- Evidences, authority, etc.'}",john,M,1898
3715,3715,PG46743_text,The Methods of Ethics,"Sidgwick, Henry",1838.0,1900.0,['en'],234,{'Ethics'},henry,M,1888
3716,3716,PG46744_text,The Camp of Refuge: A Tale of the Conquest of the Isle of Ely,"MacFarlane, Charles",1799.0,1858.0,['en'],22,"{'Great Britain -- History -- Medieval period, 1066-1485 -- Fiction'}",charles,M,1849
3717,3717,PG46752_text,"History of the Jews, Vol. 6 (of 6): Containing a Memoir of the Author by Dr. Philip Bloch, a Chronological Table of Jewish History, an Index to the Whole Work","Graetz, Heinrich",1817.0,1891.0,['en'],76,{'Jews -- History'},heinrich,M,1867
3718,3718,PG46753_text,Chats on Japanese Prints,"Ficke, Arthur Davison",1883.0,1945.0,['en'],99,"{'Color prints, Japanese'}",arthur,M,1933
3719,3719,PG46761_text,The Wheat Princess,"Webster, Jean",1876.0,1916.0,['en'],35,"{'Children of the rich -- Fiction', 'Americans -- Italy -- Fiction', 'Love stories'}",jean,F,1926
3720,3720,PG46769_text,Flower o' the Heather: A Story of the Killing Times,"MacKenna, Robert William",1874.0,1930.0,['en'],14,"{'Adventure stories', 'Scotland -- History -- 17th century -- Fiction', 'Love stories', 'Covenanters -- Scotland -- Fiction'}",robert,M,1924
3721,3721,PG46787_text,Grapes of wrath,"Cable, Boyd",1878.0,1943.0,['en'],513,"{'World War, 1914-1918 -- Fiction', 'Somme, 1st Battle of the, France, 1916 -- Fiction'}",boyd,M,1928
3722,3722,PG46789_text,Rubber,"Browne, Edith A.",1874.0,1963.0,['en'],12,{'Rubber'},edith,F,1924
3723,3723,PG46790_text,A History of Bohemian Literature,"Lützow, Francis, hrabe",1849.0,1916.0,['en'],24,{'Czech literature -- History and criticism'},francis,M,1899
3724,3724,PG46801_text,The Hardy Country: Literary landmarks of the Wessex Novels,"Harper, Charles G. (Charles George)",1863.0,1943.0,['en'],33,"{'Hardy, Thomas, 1840-1928 -- Knowledge -- Dorset (England)', 'Dorset (England) -- In literature', 'Hardy, Thomas, 1840-1928 -- Fictional works', 'Literary landmarks -- England -- Dorset', 'Hardy, Thomas, 1840-1928. Wessex novels'}",charles,M,1913
3725,3725,PG46814_text,Gypsy Flight: A Mystery Story for Girls,"Snell, Roy J. (Roy Judson)",1878.0,1959.0,['en'],29,"{'Flight attendants -- Juvenile fiction', 'Romanies -- Juvenile fiction', 'Mystery and detective stories', 'Airplanes -- Juvenile fiction'}",roy,M,1928
3726,3726,PG46815_text,William Oughtred: A Great Seventeenth-Century Teacher of Mathematics,"Cajori, Florian",1859.0,1930.0,['en'],52,"{'Mathematics -- Study and teaching -- History -- 17th century', 'Oughtred, William, 1575-1660', 'Mathematicians -- Biography'}",florian,M,1909
3727,3727,PG46834_text,"Evolution: Its nature, its evidence, and its relation to religious thought","LeConte, Joseph",1823.0,1901.0,['en'],9,"{'Evolution (Biology)', 'Religion and science', 'Evolution (Biology) -- Religious aspects'}",joseph,M,1873
3728,3728,PG46848_text,The Races of Man: An Outline of Anthropology and Ethnography,"Deniker, Joseph",1852.0,1918.0,['en'],136,"{'Anthropology', 'Ethnology'}",joseph,M,1902
3729,3729,PG4684_text,The U. P. Trail,"Grey, Zane",1872.0,1939.0,['en'],89,"{'Railroads -- Design and construction -- Fiction', 'Wyoming -- Fiction', 'Western stories', 'Union Pacific Railroad Company -- Fiction', 'Love stories', 'Kidnapping victims -- Fiction', 'Surveyors -- Fiction'}",zane,M,1922
3730,3730,PG46855_text,Under the Flag of France: A Tale of Bertrand du Guesclin,"Ker, David",1842.0,1914.0,['en'],23,"{""Hundred Years' War, 1339-1453 -- Juvenile fiction"", 'Du Guesclin, Bertrand, comte de Longueville, approximately 1320-1380 -- Military leadership -- Juvenile fiction'}",david,M,1892
3731,3731,PG46857_text,Sons of the Morning,"Phillpotts, Eden",1862.0,1960.0,['en'],31,"{'Triangles (Interpersonal relations) -- Fiction', 'Man-woman relationships -- Fiction', 'Dartmoor (England) -- Fiction', 'Devon (England) -- Fiction'}",eden,F,1912
3732,3732,PG46859_text,Balzac,"Saltus, Edgar",1855.0,1921.0,['en'],15,"{'Balzac, Honoré de, 1799-1850', 'Novelists, French -- 19th century -- Biography'}",edgar,M,1905
3733,3733,PG46861_text,"The Runaway Donkey, and Other Rhymes for Children","Poulsson, Emilie",1853.0,1939.0,['en'],18,"{""Children's poetry""}",emilie,F,1903
3734,3734,PG46863_text,Old-World Japan: Legends of the Land of the Gods,"Rinder, Frank",1865.0,1945.0,['en'],191,"{'Legends -- Japan', 'Mythology, Japanese'}",frank,M,1915
3735,3735,PG46869_text,The Royal Institution: Its Founder and First Professors,"Jones, Bence",1814.0,1873.0,['en'],33,"{'Young, Thomas, 1773-1829', 'Davy, Humphry, Sir, 1778-1829', 'Royal Institution of Great Britain', 'Rumford, Benjamin, Graf von, 1753-1814'}",bence,M,1864
3736,3736,PG46871_text,"Dixie Martin, the Girl of Woodford's Cañon","North, Grace May",1876.0,1960.0,['en'],16,"{'Brothers and sisters -- Juvenile fiction', 'Teachers -- Juvenile fiction', 'Sierra Nevada (Calif. and Nev.) -- Juvenile fiction', 'Children -- Juvenile fiction', 'Orphans -- Juvenile fiction'}",grace,F,1926
3737,3737,PG46872_text,"The Putnam Hall Rivals; or, Fun and Sport Afloat and Ashore","Stratemeyer, Edward",1862.0,1930.0,['en'],13,"{'Boarding schools -- Juvenile fiction', 'Bullying -- Juvenile fiction', 'Military education -- Juvenile fiction'}",edward,M,1912
3738,3738,PG46884_text,The Origin of Man and of His Superstitions,"Read, Carveth",1848.0,1931.0,['en'],71,"{'Animism', 'Totemism', 'Magic', 'Superstition', 'Human beings -- Origin'}",carveth,M,1898
3739,3739,PG46889_text,"Herbals, Their Origin and Evolution: A Chapter in the History of Botany 1470-1670","Arber, Agnes Robertson",1879.0,1960.0,['en'],140,"{'Botany -- Europe -- History', 'Herbals -- Europe -- History'}",agnes,F,1929
3740,3740,PG46894_text,Volcanoes,"Tilling, Robert I.",1935.0,,['en'],36,{'Volcanoes'},robert,M,1985
3741,3741,PG46913_text,Egholm and his God,"Buchholtz, Johannes",1882.0,1940.0,['en'],15,{'Danish fiction -- Translations into English'},johannes,M,1932
3742,3742,PG46923_text,Epics and Romances of the Middle Ages,"Wägner, Wilhelm",1800.0,1886.0,['en'],86,"{'Literature, Medieval', 'Romances'}",wilhelm,M,1850
3743,3743,PG46924_text,The Bronze Age and the Celtic World,"Peake, Harold",1867.0,1946.0,['en'],31,"{'Celtic languages', 'Bronze age', 'Celts', 'Indo-Europeans'}",harold,M,1917
3744,3744,PG46926_text,The Virgin in Judgment,"Phillpotts, Eden",1862.0,1960.0,['en'],23,"{'Devon (England) -- Fiction', 'Brothers and sisters -- Fiction', 'Dartmoor (England) -- Fiction', 'Husband and wife -- Fiction'}",eden,F,1912
3745,3745,PG46927_text,"Life and marvelous adventures of Wild Bill, the Scout: being a true an exact history of all the sanguinary combats and hair-breadth escapes of the most famous scout and spy America ever produced.","Buel, James W. (James William)",1849.0,1920.0,['en'],17,"{'Hickok, Wild Bill, 1837-1876', 'Frontier and pioneer life -- West (U.S.)'}",james,M,1899
3746,3746,PG46934_text,Flower Children: The Little Cousins of the Field and Garden,"Gordon, Elizabeth",1866.0,1922.0,['en'],62,"{""Children's poetry, American"", 'Flowers -- Juvenile poetry'}",elizabeth,F,1916
3747,3747,PG4694_text,Mademoiselle of Monte Carlo,"Le Queux, William",1864.0,1927.0,['en'],23,"{'Monte-Carlo (Monaco) -- Fiction', 'Detective and mystery stories'}",william,M,1914
3748,3748,PG46950_text,The Adventures of Bob White,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],38,"{'Birds -- Juvenile fiction', 'Animals -- Juvenile fiction', 'Human-animal relationships -- Juvenile fiction', 'Northern bobwhite -- Juvenile fiction'}",thornton,M,1924
3749,3749,PG46951_text,The Adventures of Bobby Coon,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],73,"{'Animals -- Juvenile fiction', 'Raccoon -- Juvenile fiction'}",thornton,M,1924
3750,3750,PG46952_text,The Adventures of Old Man Coyote,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],157,"{'Animals -- Juvenile fiction', 'Coyote -- Juvenile fiction', 'Foxes -- Juvenile fiction'}",thornton,M,1924
3751,3751,PG46961_text,The Principles of Language-Study,"Palmer, Harold E.",1877.0,1949.0,['en'],97,"{'Language and languages -- Study and teaching', 'Languages, Modern -- Study and teaching'}",harold,M,1927
3752,3752,PG46966_text,Adam Hepburn's Vow: A Tale of Kirk and Covenant,"Swan, Annie S.",1859.0,1943.0,['en'],21,"{'Scotland -- History -- 17th century -- Fiction', 'Covenanters -- Fiction'}",annie,F,1909
3753,3753,PG46969_text,"The Geologic Setting of the John Day Country: Grant County, Oregon","Thayer, Thomas P.",1907.0,2004.0,['en'],14,"{'Geology -- Oregon -- Grant County', 'Recreation areas -- Oregon -- Grant County'}",thomas,M,1957
3754,3754,PG46973_text,The Maya Indians of Southern Yucatan and Northern British Honduras,"Gann, Thomas William Francis",1867.0,1938.0,['en'],39,"{'Yucatán (Mexico : State) -- Antiquities', 'Belize -- Antiquities', 'Mayas'}",thomas,M,1917
3755,3755,PG46975_text,The Expositor's Bible: The Book of Ezekiel,"Skinner, John",1851.0,1925.0,['en'],29,{'Bible. Ezekiel -- Commentaries'},john,M,1901
3756,3756,PG46988_text,"Mother West Wind ""When"" Stories","Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],50,"{'Animals -- Juvenile fiction', ""Children's stories, American""}",thornton,M,1924
3757,3757,PG4698_text,Whitefoot the Wood Mouse,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],110,"{'Mice -- Fiction', 'Forests and forestry -- Fiction', 'Survival -- Fiction', 'Forest animals -- Fiction'}",thornton,M,1924
3758,3758,PG469_text,The Duchesse of Langeais,"Balzac, Honoré de",1799.0,1850.0,['en'],73,"{'France -- Social life and customs -- 19th century -- Fiction', 'French fiction -- Translations into English'}",honor,F,1849
3759,3759,PG47013_text,The Book-lover: A Guide to the Best Reading,"Baldwin, James",1841.0,1925.0,['en'],72,"{'Bibliography -- United States', 'Books and reading -- United States', 'Books and reading', 'Best books', 'Bibliography'}",james,M,1891
3760,3760,PG47015_text,Mars and Its Canals,"Lowell, Percival",1855.0,1916.0,['en'],105,{'Mars (Planet)'},percival,M,1905
3761,3761,PG47018_text,"A Dictionary of Slang, Cant, and Vulgar Words: Used at the Present Day in the Streets of London; the Universities of Oxford and Cambridge; the Houses of Parliament; the Dens of St. Giles; and the Palaces of St. James.","Hotten, John Camden",1832.0,1873.0,['en'],342,"{'Cambridge (England) -- Languages -- Dictionaries', 'Cant -- England -- London -- Dictionaries', 'Cant -- Dictionaries', 'Oxford (England) -- Languages -- Dictionaries', 'English language -- England -- London -- Slang -- Dictionaries', 'English language -- Dialects -- England -- London -- Glossaries, vocabularies, etc.', 'London (England) -- Languages -- Dictionaries'}",john,M,1882
3762,3762,PG47021_text,The Story of the Solar System,"Chambers, George F. (George Frederick)",1841.0,1915.0,['en'],21,{'Solar system'},george,M,1891
3763,3763,PG47022_text,Essays on the Greek Romances,"Haight, Elizabeth Hazelton",1872.0,1964.0,['en'],44,"{'Greek fiction -- History and criticism', 'Apuleius. Metamorphoses'}",elizabeth,F,1922
3764,3764,PG47023_text,"The Putnam Hall Champions; or, Bound to Win Out","Stratemeyer, Edward",1862.0,1930.0,['en'],18,"{'Military education -- Juvenile fiction', 'Military cadets -- Juvenile fiction', 'Mystery and detective stories', 'School sports -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'New York (State) -- Juvenile fiction', 'Sports -- Corrupt practices -- Juvenile fiction', 'Yacht racing -- Juvenile fiction'}",edward,M,1912
3765,3765,PG47032_text,Baudelaire: His Prose and Poetry,"Baudelaire, Charles",1821.0,1867.0,['en'],245,"{'French literature -- 19th century', 'Baudelaire, Charles, 1821-1867'}",charles,M,1871
3766,3766,PG47047_text,Brothers: The True History of a Fight Against Odds,"Vachell, Horace Annesley",1861.0,1955.0,['en'],16,"{'Man-woman relationships -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Brothers -- Fiction', 'Clergy -- England -- Fiction', 'Mate selection -- Fiction'}",horace,M,1911
3767,3767,PG47056_text,Cyprus: Historical and Descriptive,"Löher, Franz von",1818.0,1892.0,['en'],26,"{'Cyprus -- Description and travel', 'Cyprus -- History'}",franz,M,1868
3768,3768,PG47059_text,Meteorology: The Science of the Atmosphere,"Talman, Charles Fitzhugh",1874.0,1936.0,['en'],83,{'Meteorology'},charles,M,1924
3769,3769,PG47061_text,Mr. Incoul's Misadventure,"Saltus, Edgar",1855.0,1921.0,['en'],16,"{'Rich people -- Fiction', 'Triangles (Interpersonal relations) -- Fiction', 'Man-woman relationships -- Fiction', 'Husband and wife -- Fiction'}",edgar,M,1905
3770,3770,PG47068_text,The Growth of the English Constitution from the Earliest Times,"Freeman, Edward A. (Edward Augustus)",1823.0,1892.0,['en'],25,{'Constitutional history -- Great Britain'},edward,M,1873
3771,3771,PG47076_text,The Art of Drinking: A Historical Sketch,"Gervinus, Georg Gottfried",1805.0,1871.0,['en'],17,"{'Drinking customs', 'Wine and wine making', 'Beer'}",georg,M,1855
3772,3772,PG47089_text,"Writing & Illuminating, & Lettering","Johnston, Edward",1872.0,1944.0,['en'],174,"{'Illumination of books and manuscripts', 'Lettering'}",edward,M,1922
3773,3773,PG47091_text,"History of the Church of Jesus Christ of Latter-Day Saints, Volume 1","Smith, Joseph, Jr.",1805.0,1844.0,['en'],75,"{'Church of Jesus Christ of Latter-day Saints', 'Smith, Joseph, Jr., 1805-1844'}",joseph,M,1855
3774,3774,PG47115_text,British Sea Birds,"Dixon, Charles",1858.0,1926.0,['en'],18,"{'Water birds', 'Birds -- Great Britain'}",charles,M,1908
3775,3775,PG47120_text,Quarter-Back Bates,"Barbour, Ralph Henry",1870.0,1944.0,['en'],15,"{'Football -- Juvenile fiction', 'Schools -- Juvenile fiction'}",ralph,M,1920
3776,3776,PG47125_text,Spain,"Ober, Frederick A. (Frederick Albion)",1849.0,1913.0,['en'],7,{'Spain -- History'},frederick,M,1899
3777,3777,PG47126_text,"Why We Punctuate; or, Reason Versus Rule in the Use of Marks","Klein, William Livingston",1851.0,,['en'],19,{'English language -- Punctuation'},william,M,1901
3778,3778,PG4712_text,The Landloper: The Romance of a Man on Foot,"Day, Holman",1865.0,1935.0,['en'],29,"{'Political corruption -- Fiction', 'Water-supply -- Fiction'}",holman,M,1915
3779,3779,PG47137_text,On the Phenomena of Hybridity in the Genus Homo,"Broca, Paul",1824.0,1880.0,['en'],26,"{'Miscegenation', 'Hominids -- Hybridization'}",paul,M,1874
3780,3780,PG4714_text,Mr. Achilles,"Lee, Jennette",1860.0,1951.0,['en'],7,"{'Chicago (Ill.) -- Fiction', 'Friendship -- Fiction', 'Children of the rich -- Fiction', 'Greeks -- United States -- Fiction'}",jennette,F,1910
3781,3781,PG47158_text,"The Matabele Campaign: Being a Narrative of the Campaign in Suppressing the Native Rising in Matabeleland and Mashonaland, 1896","Baden-Powell of Gilwell, Robert Stephenson Smyth Baden-Powell, Baron",1857.0,1941.0,['en'],34,"{'Zimbabwe -- History -- Shona Revolt, 1896-1897', 'Zimbabwe -- History -- Ndebele Revolt, 1896'}",robert,M,1907
3782,3782,PG47168_text,The Forest Schoolmaster,"Rosegger, Peter",1843.0,1918.0,['en'],32,"{'Villages -- Fiction', 'Teachers -- Fiction', 'Austrian fiction -- Translations into English'}",peter,M,1893
3783,3783,PG4716_text,A Day in Old Athens; a Picture of Athenian Life,"Davis, William Stearns",1877.0,1930.0,['en'],62,{'Athens (Greece) -- Social life and customs'},william,M,1927
3784,3784,PG47185_text,Schenk's Theory: The Determination of Sex,"Schenk, Samuel Leopold",1840.0,1902.0,['en'],16,"{'Sex preselection', 'Sex determination, Genetic'}",samuel,M,1890
3785,3785,PG47190_text,"Foot-prints of a letter carrier; or, a history of the world's correspondece","Rees, James",1802.0,1885.0,['en'],131,"{'Postal service -- History', 'Postal service -- United States -- History'}",james,M,1852
3786,3786,PG47191_text,Birds of the wave and woodland,"Robinson, Phil",1847.0,1902.0,['en'],25,"{'Birds in literature', 'Birds'}",phil,M,1897
3787,3787,PG47197_text,Sevastopol,"Tolstoy, Leo, graf",1828.0,1910.0,['en'],288,"{'Sevastopol (Ukraine) -- History -- Siege, 1854-1855 -- Fiction'}",leo,M,1878
3788,3788,PG47198_text,The Human Boy Again,"Phillpotts, Eden",1862.0,1960.0,['en'],15,"{'Schools -- Fiction', 'Boys -- Fiction', 'England -- Social life and customs -- 20th century -- Fiction'}",eden,F,1912
3789,3789,PG471_text,The Bride of Lammermoor,"Scott, Walter",1771.0,1832.0,['en'],286,"{'Arranged marriage -- Fiction', 'Women murderers -- Fiction', 'Love stories', 'Psychological fiction', 'Historical fiction', 'Scotland -- Fiction'}",walter,M,1821
3790,3790,PG47209_text,Hours of Exercise in the Alps,"Tyndall, John",1820.0,1893.0,['en'],37,"{'Alps -- Description and travel', 'Mountaineering'}",john,M,1870
3791,3791,PG47221_text,Quintus Claudius: A Romance of Imperial Rome. Volume 1,"Eckstein, Ernst",1845.0,1900.0,['en'],28,"{'Rome -- History -- Flavians, 69-96 -- Fiction'}",ernst,M,1895
3792,3792,PG47222_text,Quintus Claudius: A Romance of Imperial Rome. Volume 2,"Eckstein, Ernst",1845.0,1900.0,['en'],17,"{'Rome -- History -- Flavians, 69-96 -- Fiction'}",ernst,M,1895
3793,3793,PG47226_text,Left Half Harmon,"Barbour, Ralph Henry",1870.0,1944.0,['en'],21,"{'Football -- Juvenile fiction', 'Schools -- Juvenile fiction'}",ralph,M,1920
3794,3794,PG47228_text,Indian Myth and Legend,"Mackenzie, Donald A. (Donald Alexander)",1873.0,1936.0,['en'],173,"{'Legends -- India', 'Hindu mythology'}",donald,M,1923
3795,3795,PG47231_text,Who was the Commander at Bunker Hill?: With Remarks on Frothingham's History of the Battle,"Swett, Samuel",1782.0,1866.0,['en'],15,"{'Frothingham, Richard, 1812-1880. History of the siege of Boston, and of the battles of Lexington, Concord, and Bunker Hill', 'Bunker Hill, Battle of, Boston, Mass., 1775'}",samuel,M,1832
3796,3796,PG47239_text,"The Great North Road, the Old Mail Road to Scotland: York to Edinburgh","Harper, Charles G. (Charles George)",1863.0,1943.0,['en'],50,"{'Great Britain -- Description and travel', 'A1 Road (England and Scotland)', 'England -- Social life and customs'}",charles,M,1913
3797,3797,PG47244_text,Woman and Socialism,"Bebel, August",1840.0,1913.0,['en'],102,"{'Socialism', 'Women and socialism', 'Women -- Social and moral questions'}",august,M,1890
3798,3798,PG47246_text,A Deal with the Devil,"Phillpotts, Eden",1862.0,1960.0,['en'],26,"{'Grandparent and child -- Fiction', 'Rejuvenation -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Devil -- Fiction'}",eden,F,1912
3799,3799,PG47252_text,Mother Earth's Children: The Frolics of the Fruits and Vegetables,"Gordon, Elizabeth",1866.0,1922.0,['en'],34,"{'Fruit -- Juvenile poetry', 'Vegetables -- Juvenile poetry', ""Children's poetry, American""}",elizabeth,F,1916
3800,3800,PG47256_text,Days in the Open,"Crandall, Lathan A. (Lathan Augustus)",1850.0,1923.0,['en'],21,{'Fishing'},lathan,M,1900
3801,3801,PG47265_text,Pixies' Plot,"Phillpotts, Eden",1862.0,1960.0,['en'],7,{'English poetry -- 20th century'},eden,F,1912
